User,arroba,hora de publicación,publicación
CH 1 Los Angeles,@Channel1LA,18:31,"""Senador Alvarez Icaza #INEMexico Resultados Elección Presidencial Histórica renovación de poderes #México #EleccionesMéxico2024 http://channel1la.com #Latinos #NY #Texas #Chicago #LA Artemio Acosta y Marco A. Lara news sponsored by #Shellroofingsolutions #MexicoCity"""
Alexis Madrigal ,@contatomadrigal,18:30,"""🇲🇽En las próximas horas, el pueblo mexicano elegirá a Claudia Sheinbaum presidenta de México. De la mano de una mujer, México será un gran país, con respeto a su gente y listo para el desarrollo. #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Alcanzando el Conocimiento,@alcanzandohoy,18:30,"""#EleccionesMéxico2024 #TomaNota A las 19:00 horas la doctora @Claudiashein dirigirá un mensaje a medios. | @berthaliciag"""
Joel Alcázar,@Joelalcazar,18:30,"""😂😂😂😂😂😆 Muy pronto sabremos quién ganó la batalla... #EleccionesMéxico2024 #MorenaAChingarASuMadre"""
Angel Solleiro,@angelsolleiro,18:30,"""Lo trascendente hoy es que votamos para elegir a nuestra primera Presidenta🇲🇽 #EleccionesMéxico2024"""
quiero tv,@quierotv_gdl,18:30,"""🗳️Los candidatos de Movimiento Ciudadano Juan José Frangie de MC (@JuanJoseFrangie) y Alberto Esquer (@AlbertoEsquerG) también arribaron a Casa Ciudadana. #Elecciones2024 #EleccionesMéxico2024 #EleccionesMX2024"""
El Garage Istmeño,@ElGarageIstmeno,18:30,"""#AlMomento Claudia Sheinbaum adelanta en el conteo de boletas en el módulo de votación de la cabecera de #Xoxocotlán. Reporte de @fersalinas_13. #EleccionesMéxico2024"""
Grupo Fórmula,@Radio_Formula,18:30,"""Desde calcetines con la cara de AMLO hasta muñecos ‘big size’: Así la 'merchtransformadora’ en el Zócalo capitalino."""
Adrian Kim Benítez,@adrikim,18:29,"""No han terminado de contar ni un 5% de los votos en su secciones pero ya todos salen a decir que ganaron. No es posible que candidatos de todos los colores salgan con esas payasadas. Después están con su cara de puchero cuando la realidad pega. #EleccionesMéxico2024 #VotaPorMéxico"""
Panorama Electoral Global 🗳,@ElectoPanorama,18:29,"""Replying to @ElectoPanorama 🇲🇽#México🗳️ Además, en las 32 entidades federativas, se eligen 20.070 cargos de diputaciones locales, presidencias municipales, sindicaturas y regidurías ☑️ Ciudad de México #CDMX elige también 16 Alcaldías y 204 Concejalías. #Elecciones2024Mx #EleccionesMéxico2024 #Elecciones2024"""
José Luis Chiquete,@josech,18:29,"""Amárrenle las manitas a Bartlett y atentos a las mañas de Taddei. #EleccionesMéxico2024"""
Nacho Rodriguez (El Chapucero),@NachoRgz,18:29,"""#CoberturaTotal | Desde #Yucatán, nos informa Fabiola Xicoténcatl, desde el bunker de @PartidoMorenaMx, informa que el candidato @huachodiazmena tendría una ventaja de 10 puntos en estas #EleccionesMéxico2024."""
Irashemita_tutu,@IrashemitaT,18:29,"""Pepe Yunes está declarándose ganador por 6 puntos en Veracruz. Rocío Nahle se declara también ganadora. #EleccionesMéxico2024"""
Ahora Tabasco Noticias,@AhoraTabasco,18:28,"""🗳️ #EleccionesAhora | @OHarfuch afirma que, según encuestas de salida, @Claudiashein se perfila como ganadora en la elección presidencial de México. | #México | #Noticias | #AhoraTabasco | #EleccionesMéxico2024 | #EleccionesMéxico | #Elecciones2024MX | #Voto | #Vota | #Votar | #Domingo"""
Ferchis Carstairs (Taylor’s version),@Fer_waverly,18:27,"""La única defensa que tienen los chairos es el odio: te odio porque tú tienes más que yo, porque aspiras a más que yo, porque tú has tenido más oportunidades que yo. Y Justo por eso son las marionetas de palacio nacional. Y qué lástima dan. #EleccionesMéxico2024"""
Alejandra Del Rio🇲🇽,@Alejandra05,18:27,"""#TaboadaJefedeGobierno @STaboadaMx #CDMX #EleccionesMexico2024"""
didierbigcatkiss,@didierpic,18:27,"""Poco a poco se dan cuenta compañeros; están desapareciendo de X todos los derechos changuitos. #EleccionesMéxico2024"""
Dialoguemos INFO,@DialoguemosINFO,18:27,"""📌#ATENCIÓN A las 18:00 horas, en al menos una veintena de estados de #México concluyó la jornada electoral. Ahora el INE realiza el conteo de votos para ofrecer resultados preliminares e informar quién será el sucesor de López Obrador. #EleccionesMéxico2024"""
Néstor ✈️,@nestormora_,18:27,"""Ya todos y todas se están declarando ganadores. Al rato cuando salgan a decir que los resultados no los favorecen van a quedar como estúpidos. #EleccionesMéxico2024"""
El Heraldo Estado de México,@elheraldoedomex,18:27,"""#Ruta2024 | Consulta el PREP EN VIVO para saber quién va ganando para Presidente de México en estas #eleccionesméxico2024 ¿Quién va ganando?"""
Liliana DeLuna,@lilianadeluna,18:27,"""El vestuario de @XochitlGalvez ha conservado el estilo, colores y simbología que desde el inicio de su campaña utilizó, transmitiendo cercanía y calidez con el electorado. Una de las claves de la #MarcaPersonal es la consistencia. #EleccionesMéxico2024"""
Grupo Fórmula,@Radio_Formula,18:59,"""“Una cosa dijo pero otra se ve”: Marko Cortés (@MarkoCortes), presidente nacional del PAN, reacciona ante el discurso de Mario Delgado y defiende que los votos que obtuvo Xóchitl Gálvez serán suficientes para obtener la victoria. #EleccionesMéxico2024 #Elige2024"""
K A R E N L U N A ®,@karenlunamx,18:59,"""Aquí en delegación Coyoacán cerraron casillas de la nada con cantidad de personas aún formadas. #nonosdejaronvotar #EleccionesMéxico2024"""
teactiva,@teactiva,18:59,"""En caso de que efectivamente gane Claudia Sheinbaum quisiera mandar a chingar a su madre al peje por su reelección. #EleccionesMéxico2024"""
JUAN PÉREZ DICE,@JuanPerez_Dice,18:59,"""La lloratón de mafiosos de los medios de comunicación en las #EleccionesMéxico2024 es un deleite."""
Policía Estatal del Estado de México,@EstatalEdomex,18:59,"""La ciudadanía mexiquense se comprometió en este #ProcesoElectoral2024. Con su participación en las #EleccionesMéxico2024 se fortalece la democracia en el país y en el #EdoMéx. #EleccionesMx2024 #EstadoDeMéxico"""
@diario24horas,@diario24horas,18:59,"""Replying to @diario24horas @XochitlGalvez and @aguilarkarina 'Esperaremos los resultados del @INEMexico solo para ratificar el triunfo' advierte @XochitlGalvez, candidata presidencial de Fuerza y Corazón por México. #En2024Eliges #EleccionesMéxico2024 📹: @aguilarkarina"""
Miguel Ángel,@miguelangelcr83,18:59,"""No sé porque les sorprende que @TelevisaTVmx se haya vendido a la #4T cuando por más de 50 años su otrora dueño se declaró abiertamente como un 'soldado del PRI'... 🙄 #EleccionesMéxico2024"""
SoleZH #StandWithUkraine 🇺🇦🕊,@solecitohc,18:59,"""Son las elecciones más apretadas en #México, las encuestas que dan como ganadora a una u otra candidata pululan en redes, pero el #INEMéxico aún no da resultados oficiales. Se espera el conteo hasta el último voto 🗳️ #EleccionesMéxico2024 ⤵️"""
Canal 13 Guadalajara,@C13Guadalajara,18:59,"""#EleccionesMéxico2024 l Continua con nosotros en la Mesa de Análisis Elecciones 2024 🖥️Aquí el enlace: https://youtube.com/watch?v=Pc9g3vryS8A"""
Info Quórum,@quorum_mx,18:58,"""🟠🗳📣🧐🤔El candidato #EduardoRivera se asume como el ganador de la #gubernatura de #Puebla en estas #EleccionesMéxico2024. #coberturaquórum"""
Ɗαуℓιη⁷🖤🦋✰ಿ,@Vkook_uwu,18:58,"""Tal parece que Morena nuevamente tenía ya todo listo, después que Mario Delgado anunció sin aún saber certeramente quién ya tiene la presidencia, y ahora esto....😒😞 #YaVoté #VNL2024 #XóchitlGálvezPresidenta #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
Lucy,@__LucyBell,18:58,"""Siendo una de las votaciones con mayor afluencia, se supone que hay que esperar a los conteos, pero Televisa ha declarado al ganador. Mi México mágico. #EleccionesMéxico2024"""
Cris,@CrisNaos,18:58,"""Por Homero Gómez, @DahliaBat y las desaparecidas de México. #EleccionesMéxico2024 #VotoDignamente"""
Rodrigo Téllez,@RiguitoRodrigo,18:58,"""Que Dios acompañe a mis paisanos en estos momentos difíciles de jornada electoral, que no pueden pistear por eso de la ley seca. #EleccionesMéxico2024"""
#FotoRreporterosMx,@FotoReporMx,18:58,"""El presidente de Morena, Mario Delgado, da ganadora a la candidata Claudia Sheinbaum después de varias encuestas de salida. Foto: Arturo García Campos / FotorreporterosMx #EleccionesMéxico2024 #Elecciones2024 #EleccionesMx2024"""
Edgar Hernández,@LineaCalienteEd,18:56,"""Datos, datos y más datos. Nos empezamos a llenar de datos en esta elección. #EleccionesMéxico2024"""
El Sol de Zacatecas,@soldezacatecas,18:56,"""En punto de las seis de la tarde, comenzó el cierre de casillas en el estado de Zacatecas, la jornada electoral fue fluida y constante, sin incidentes mayores. #EleccionesMéxico2024 📸: Flor Castañeda // El Sol de Zacatecas"""
OVACIONES,@ovaciones,18:56,"""🇲🇽 🗳️ Xóchitl Gálvez da su discurso y se proclama ganadora, aunque pide esperar a los resultados oficiales. 'Estamos viviendo una elección histórica' #EleccionesMéxico2024 📹: @AndresDiaz04 / Ovaciones"""
Debate,@ELDEBATE,18:56,"""🗳️#EleccionesMéxico2024: 'Tenemos muy buenas noticias, el objetivo de que íbamos 10 de 10. Tenemos triunfo contundente de Clara Brugada': Mario Delgado, líder nacional de Morena anuncia que su partido logró ganar ocho de las nueve entidades donde se votó. https://bit.ly/3RbRRsC"""
Isaac,@D3R41Z4KKU,18:55,"""Jajajajaja el putito de @aguilarcamin llorando. Eres un chingón @lopezobrador_, has sometido a los perros que siempre te ladraron. 👏🏽 #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico #ClaudiaesPatria #morena"""
Corresponsales MX,@CorresponsalsMX,18:55,"""Xóchitl Gálvez, candidata presidencial de la coalición #PAN #PRI #PRD, se autoproclamó triunfadora de la elección presidencial. 'Está claro que ya ganamos', aseguró en conferencia de prensa. #EleccionesMéxico2024"""
MVS Noticias,@MVSNoticias,18:55,"""El dirigente de #Morena da por ganador a su partido en 8 entidades y en #CDMX 🧐👇🏼 #EleccionesMéxico2024 #TúDecides"""
Simón A-Ramón,@simon_antun,18:55,"""Replying to @simon_antun @evoespueblo and 2 others #EleccionesMéxico2024 La encuesta de salida de @ElFinanciero_Mx le da la victoria a Claudia Sheinbaum."""
Luis Encina,@LuisEncina17,18:55,"""No dudo por un segundo que Sheinbaum haya ganado. Pero ¿Por qué vergas no ponen los porcentajes de sus encuestas? #EleccionesMéxico2024"""
Octavio Gómez,@OctavioGomezA,18:55,"""Xóchitl hace un llamado al viejo guango para que respete la decisión de la ciudadanía. #EleccionesMéxico2024"""
A-Proximidad,@AProximidad,18:55,"""#Aproximidad 🚨#AlertaADN #EleccionesMéxico2024 | Mario Delgado (@mario_delgado) afirma que tienen amplia ventaja sobre la candidata del 'PRIAN', e indica que 'no hay duda del triunfo de Claudia Sheinbaum (@ClaudiaShein), una mujer que ha conquistado a…"""
Luis Castillo,@luiscastillo_m,18:55,"""La próxima reforma electoral debe prohibir las encuestas de salida. No agregan valor público y responden a intereses particulares. #EleccionesMéxico2024 #ElecciónPresidencial"""
El elegido,@AxxlYoung,18:54,"""#EleccionesMéxico2024 Roy Campos con Mitofsky, Televisa, Foro TV y demás pasquines corruptos en nado sincronizado afirmando sin datos reales que Claudia Sheinbaum ya ganó. Como MORENA no pudo en las urnas, ahora se quieren robar la elección con mentiras. Esperen el PREP."""
Omar Garcia,@omargv1977,18:54,"""Nuestra próxima presidenta de México!!! Y todo su gabinete!!! #EleccionesMéxico2024"""
Antonio Aponte (Peluche 🐻),@AntonioApontete,18:54,"""Encuesta de salida de Massive Poll pone a la Dra. Claudia Sheinbaum Pardo con un 59%. #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
El Clarín,@SVElClarin,18:53,"""#EleccionesMéxico2024 Mario Delgado de Morena declara la victoria de Claudia Sheinbaum en elecciones presidenciales de México. Llama a celebrar la victoria en el Zócalo."""
Fernanda Salazar,@Fer_SalazarM,18:53,"""Qué les pasa a los hombres analistas? No puedo más… @aguilarcamin diciéndole a @magalonik y @DeniseMaerker que no es cierto lo que dicen, grosero y déspota. Ambas brillantes, pero el tipo queriendo tener la única razón. No están acostumbrados a escuchar. #EleccionesMéxico2024"""
Daniel Valle,@dvallech,18:53,"""Listos para celebrar por el triunfo de nuestra flamante presidenta! #XochitlYaGanó #EleccionesMéxico2024"""
Drake5 ⚽🟨🟦,@soul_drake5,18:53,"""Esto me recuerda cuando Anaya o Bronco aseguraban antes de tiempo haber ganado la presidencia. Y nada, #AMLO aparecía arrasando en las preliminares ❗. #EleccionesMéxico2024"""
lucas,@wavkos,18:53,"""Ya no entendí, todos son ganadores o como? 🤣 #EleccionesMéxico2024"""
sopita 🗣️,@hmtyoongi,18:53,"""Todos andan diciendo que ya ganaron y aún ni terminan de contar votos, de seguro no mamen. #EleccionesMéxico2024"""
ContraRéplica,@ContraReplicaMX,18:53,"""#EleccionesMéxico2024 Declaraciones de Marko Cortés ante la proclamación del triunfo de Santiago Taboada en la #CDMX #Elecciones2024"""
Grupo Fórmula,@Radio_Formula,18:52,"""El analista Alfonso Zárate (@alfonsozarate) destaca la inequidad de las elecciones debido a las intromisiones de AMLO, la mediocridad de la clase política y la intromisión del crimen organizado. #EleccionesMéxico2024 #Elige2024"""
Quinta Fuerza,@QuintaFuerzaMX,18:51,"""#Elecciones2024 🇲🇽🗳️ El equipo de sonido, video y el gran templete donde subirá el ganador a la Presidencia de México este domingo, ha comenzado a instalarse en la explanada del reconocido Zócalo de la #CDMX. #EleccionesMéxico2024 #México #Elecciones"""
PERIÓDICO SUPREMO,@Diario_Supremo,18:51,"""🗳 #EleccionesMéxico2024 Santiago Taboada (@STaboadaMx) se declara ganador de las elecciones por la Jefatura de Gobierno según datos de tres encuestas registradas en el INE. Mientras Parametría da ganadora a @ClaraBrugadaM. #CDMX #EleccionesMéxico2024"""
VeRoo BeRnAaL,@VeRoBeRnAl1101,18:51,"""México ya decidió!!! #EleccionesMéxico2024 #YaVoté #NoEraMiGallo #EsClaudiaPresidentaDeMéxico ya será para la próxima!! 🥴🫤🙄"""
Josué Barrera,@josue_barrera,18:51,"""No olvidemos el gran trabajo de miles de ciudadanos que, sin recibir pago alguno, han dado su mayor esfuerzo para coordinar, supervisar y contar nuestro voto. Gracias a todos los funcionarios @INEMexico @INE_Sonora. #Elecciones2024Mx #EleccionesMéxico2024"""
COMPA EATZ 🇵🇸,@EATZ_mx,18:49,"""Este discurso es el inicio para impugnar, sin importar que sean 5, 10 o 20 puntos de diferencia. Es la derrota de la extrema derecha que no le importa nada, solo el poder por el poder. #EleccionesMéxico2024"""
Municipalidades,@muni_revista,18:49,"""#Reporte #2deJunio La Cámara Nacional de la Industria de Radio y Televisión, @cirtmx desea la mayor de las suertes al gobierno que encabezará @Claudiashein. #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
El Ciudadano MX,@ElCiudadano_Mx,18:59,"""📊🗳 #EleccionesMéxico2024 | Diversas encuestas de salida perfilan a Claudia Sheinbaum como ganadora de la elección presidencial 🇲🇽."""
elbaccaysuslocuras,@elbacca77,18:59,"""Replying to @DeniseDresserG Qué mal pedo que te vendiste!! #XóchitlGálvezPresidenta #EleccionesMéxico2024"""
Reporte Empresarial,@reportempresa,18:59,"""@RenanBarrera y @CeciliaPatronL declaran su victoria en #Yucatán y #Merida. @huachodiazmena igual; pero solo. #EleccionesMéxico2024"""
Imagen Radio,@Imagen_Mx,18:59,"""🔵 Xóchitl Gálvez, candidata a la presidencia, durante su discurso en el que se declara ganadora de la contienda electoral. #Destino2024 #EleccionesMéxico2024 📸 Pavel Jurado Canseco"""
Síntesis Puebla,@sintesisweb,18:59,"""Los candidatos de la coalición Mejor Rumbo para Puebla, @eduardorivera01 y @marioriestra, en rueda de prensa luego de la jornada electoral. @FotoSintesisOB #EleccionesMéxico2024"""
Aldo Zavala 🌍,@Aldo_Z,18:59,"""Santiago Taboada se convertiría en el primer jefe de gobierno, electo democráticamente, de la CDMX y ajeno a la izquierda. Un acontecimiento histórico desde la llegada de Cuauhtémoc Cárdenas en 1997. #EleccionesMéxico2024 #YaVoté #XochiltlGálvezPresidenta24"""
ComunicaMásMedia,@_ComunicaMas,18:59,"""Funcionarios en #Huitzilac portan pulseras de pánico este domingo durante jornada electoral. #EleccionesMéxico2024 🗳️"""
adn40,@adn40,18:58,"""🚨#AlertaADN #EleccionesMéxico2024 🗳️ Partido Morena afirma que Claudia Sheinbaum (@Claudiashein) será la primera presidenta de México. #VotaMéxico2024 #LaFuerzaDeTuVoto"""
Vadir Aguilera,@Skinny_vadi,18:58,"""Lo que más urge actualmente en México es que el o la candidat@ a la presidencia tenga un plan ambiental fuerte y eficaz. México está en alerta máxima porque nunca se le da importancia al medio ambiente y el @partidoverdemex solo está de adorno. #EleccionesMéxico2024"""
NX Noticias,@NXNoticias,18:58,"""Según información estadística de N+, El Financiero proyecta a Sheinbaum como la ganadora de esta elección presidencial. Información en proceso… #EleccionesMéxico2024"""
Trending+News,@tmasnews,18:57,"""#EleccionesMéxico2024 | La candidata opositora Xóchitl Gálvez, tras el cierre de las elecciones en México: 'Está claro que ganamos'. Xóchitl Gálvez agradece el voto a los mexicanos: 'Me siento feliz y orgullosa'."""
Simón A-Ramón,@simon_antun,18:57,"""Replying to @simon_antun @evoespueblo and 3 others #EleccionesMéxico2024 Intervención de Mario Delgado anunciando la victoria (no oficial) de Claudia Sheinbaum, candidata oficial."""
Quadratín México,@QuadratinMexico,18:57,"""#EleccionesMéxico2024 #Sheinbaum, la primera Presidenta de nuestra historia 2 a 1: Mario Delgado, quien convoca a celebración en Zócalo."""
Canal 13 Guadalajara,@C13Guadalajara,18:57,"""#UltimaHora l @ClaudDelgadillo de la coalición #SigamosHaciendoHistoria se dice ganadora con 43% de los votos🗳️📝. #Noti13Elecciones #EleccionesMéxico2024"""
Edwin Valdés 🇲🇽,@EdwinValdes,18:56,"""Jaja no es cierto, la gran noticia #EleccionesMéxico2024 es que perdió #Morena #Mexico. La alta participación de votantes."""
Luna lunera,@SuchiapaSelene,18:32,"""Los 'perdedores' se ven felices y los 'ganadores' traen tremendas jetas… pero Televisa, acatando órdenes salió a dar un triunfo con quién sabe qué datos. Los rostros no mienten… al tiempo, porque #YoVotéPorXóchitl."""
Yesenia,@Lizeth_R160,18:59,"""Así es en Piedras Negras Coahuila los corruptos del PRI. #EleccionesMéxico2024 #INE #EsClaudiaPresidentaDeMéxico"""
Patricia Ramos,@PatriciaRamosTV,18:59,"""El podium que han colocado en el zócalo o plaza principal de la capital mexicana dice @Claudiashein presidenta. Esto antes de conocerse los resultados oficiales de la jornada electoral. #EleccionesMexico2024"""
Chema Téllez,@SoyChemaTellez,18:59,"""¡El #PRI da como ganadora de la Presidencia de México a #XóchiltGálvez! 😱🇲🇽🗳️ #EleccionesMéxico2024"""
