num_debate,canal,username,fecha,comentario,num_likes
1,adn40,felipemorales4447,07/04/2024,"Puras burradas de cochil , el otro quien sabe quien sea",0
1,adn40,miguelangelhoilcastillo4954,07/04/2024,Jajaja la corrupta tiene comprado esas preguntaas jaja,0
1,adn40,apolinarsantosbouzan2214,07/04/2024,"ATENCIÓN DE SALUD A LOS NIÑOS , DESDE EL MOMENTO DE SU CONCEPCON HASTA LA MUERTE NATURAL",0
1,adn40,eacosta47180,07/04/2024,"Si dice la botarga que no milita ni militara en ningun partido entonces que hace con la coalicion,",0
1,adn40,robertolucatero405,07/04/2024,"Con lo simple que es prometer encarcelar a cada politico o ciudadano que este implicado en cualquier corrupcion, y se acaba todos los problemas del pais....pero sin importar  quien caida",0
1,adn40,josejulianruizrazo1039,07/04/2024,Maynez está selozo por que la quiere y va a votar por el PAN y Claudia y Maynez mienten,0
1,adn40,turnote23,07/04/2024,Entre más progresistas sonaban menos me daban ganas de votar por ellos,1
1,adn40,LuisEnMarroquin,07/04/2024,"¿Cuál es su plan integral para fortalecer el Sistema de Salud Nacional y asegurar el acceso equitativo a servicios de salud para todos los mexicanos y cómo piensa financiar e implementar este plan?  Claudia Sheinbaum Pardo: Muy buena pregunta.  Antes que nada, quisiera felicitar al cuerpo diplomático de México en Ecuador, que acaba de regresar. Felicitarlo por su valentía.  También, quiero poner en contexto, antes de preguntar la pregunta, que en este debate se van a presentar principalmente dos proyectos: el proyecto de regresar al pasado de la corrupción y el proyecto que significa avanzar con la transformación.",0
1,adn40,AlejandroHerrera-zm6wf,07/04/2024,Maines y shemo,0
1,adn40,itzulgutierrez7505,07/04/2024,"Así es, el pago en casa nadie lo paga y no les interesa  Por lo mismo seguimos fuera de la equidad de género en cualquier ámbito ️",0
1,adn40,liudmilagaro4695,07/04/2024,Claudia Sheimbaun 🇲🇽️,10
1,adn40,almanavarro-taylor3397,07/04/2024,Cuánto tiempo tiene tu jefe en el cargo Claudia️,0
1,adn40,soniaaraya8563,07/04/2024,Porquería de debate..realmente vergonzoso,1
1,adn40,EkBalam493,07/04/2024,Movimiento Ciudadano está distrayendo votos que pueden ir a morena,1
1,adn40,177muchacho,07/04/2024,Claudia,13
1,adn40,e.garcia6797,07/04/2024,Claudia si contestaba las preguntas.,0
1,adn40,itzulgutierrez7505,07/04/2024,"Muy complicada!!!!!!!  Extremadamente complicada !!!! pero, en tooodos los albergues  Si no es porque 🇺🇸 le puso un alto al presidente mexicano de continuar con raites a los migrantes, seguiríamos igual o peor  una vez que tengamos un mejor gobierno podremos acoger a las personas que buscan un mejor futuro fuera de su país .... ️",0
1,adn40,BelcirBarrios,07/04/2024,La corrupta de Xóchitl asta tuvo que leer todo loque tenía escrito para despedirse. Pobre señora,1
1,adn40,marthasarabia738,07/04/2024,Bamos Claudia mi voto es para ti,3
1,adn40,soriar000440761,07/04/2024,Terrible XG,1
1,adn40,gerardogoldaracena3237,07/04/2024,Ni a cual irle pero Maynez es el mejor 🫠🫠,0
1,adn40,Ashstary,07/04/2024,"La botarga hablando de los derechos a: Los grupos lgbt, mujeres y sobre derribar el patriarcado. Cuando es un gobierno de DERECHA",1
1,adn40,rodolfogomez7290,07/04/2024,"Yo le preguntaría al de movimiento ciudadano, que han echó para investigar al Gobernador de Guadalajara al trabajar en conjunto con el CJNG",0
1,adn40,elchalo28,07/04/2024,Los mexicanos merecemos mejores políticos los pristas se hacen de moren cambian de partidos político como si nada,0
1,adn40,CarlosChame-gq2re,07/04/2024,Pues Mainez es el mejor exposisionado,4
1,adn40,angelhd942,07/04/2024,"La ideología de género es lo peor que pueden hacer los tres, no es discriminación corregir lo incorrecto, la naturaleza no se equivoca, Claudia use sus conocimientos científicos y no se equivoqué en este tema, simple una calabaza por ser redonda y con enredaderas, no puede considerarse melon, así de simple un hombre que se percibe mujer no puede ser mujer por qué es hombre por naturaleza y viceversa para la mujer, ojo no se equivoquén",0
1,adn40,pura_gente_buena,07/04/2024,19:20 la verdad que el seguro popular ayudo muchoo!.,0
1,adn40,almanavarro-taylor3397,07/04/2024,Claudia propuestas,0
1,adn40,eduardouribe7438,07/04/2024,"Vamos mi dama de hierro ""Claudia S""",12
1,adn40,angieperezascenciodelmoral3737,07/04/2024,"Que asco la política mexicana, parece programa de chismes en Lugar de debate ... Mejor hubieran presentado su ""información"" en ventaneando",0
1,adn40,RolandoMendoza-bn4tr,07/04/2024,Si se dieron cuenta de algo de ka botarga que siempre estuvo viendo sus papeles y la bandera al reves,0
