num_debate,canal,username,fecha,comentario,num_likes
3,once,franklincalderon744,19/05/2024,"La botarga si le sabe a todo jajaja Pero no sabe hacer ni una suma , y ya se me fue el discurso hahhaakakakajajkajaha",0
3,once,monosaurio7837,19/05/2024,maynes el mas fake de todos,2
3,once,enriquesoni116,19/05/2024,Cochil sácate el chicle,1
3,once,yazlazca6984,19/05/2024,"USO DE ENERGÍAS INFINITAS, COMO LA CREADA A BASE DE LA UNIÓN Y SEPARACIÓN DE PARTÍCULAS DE AGUA E HIDRÓGENO. LAS ENERGÍAS RENOVABLES TAMBIÉN AFECTAN AL PLANETA, TAMBIÉN GENERAN UN MPACTO",0
3,once,carolcruz2902,19/05/2024,Viva AMLO!!!,6
3,once,amandagonzalez5216,19/05/2024,Viva claudia!!,4
3,once,abrahamt.espana7085,19/05/2024,A ver las orejas de X,1
3,once,modestaantoniasantanaarias4206,19/05/2024,Me gusta el canal 11.,2
3,once,UniCorni.7,19/05/2024,"dicen que nunca hemos estado mejor. no se ustedes, pero yo nunca he estado peor, y no hablo de partidos políticos, hablo de inflación, de el costo real de la canasta básica y de cómo mi salario  cada vez alcanza para menos, ni hablar de rentar una vivienda y pagar los servicios, la escasez de recursos como el agua nos manejamos con pipas desde hace meses. y pague y pague impuestos para un seguro social que me da citas para dentro de tres meses. no se si ustedes están bien",0
3,once,carmilliacalvillo,19/05/2024,"Estuvo de mejor veo una buena película y un buen libro por ejemplo los que dijo una de las candidatas que dicho sea de pasó, parece el presagio del contexto de ambos libros lo que se vive hoy en día.",1
3,once,ANGELTOVARMARTINEZ,19/05/2024,Maynez como siempre el mejor candidato. ARRIBA MAYNEZ,3
3,once,katybahena3593,19/05/2024,Cochilt CORRUPTAZA!!️,1
3,once,yazminaguayo3512,19/05/2024,"Cada que la Dra. Sheinbaum habla, me quedo asi de a poco si mamita, a ver cuentame mas de ese chisme, quien te conto todo eso chiquita, estamos hablando del mismo México, de la misma realidad?",0
3,once,user-zd5bi1gk2t,19/05/2024,Y a todos Alos otros candidatos se ve su cronómetro completo pero cuando xochitle habla desaparece,0
3,once,amandagonzalez5216,19/05/2024,Claudia presidenta,4
3,once,alanrodriguesz9981,19/05/2024,"Voto masivo para  morena Claudia plan C... Continuará con la transformación.,.....fuera prian fuera movimiento naranja....",0
3,once,fordhenry1413,19/05/2024,minuto 54:25  se puede ver el micro del apuntador,0
3,once,andreaalvarado5578,19/05/2024,"No es verdad, no hay medicamentos ni médicos especialistas. Por favor abran los ojos , hagamos voto consiente, da tristeza ver cómo tratan de vernos la cara, es indignante el descaro de las mentiras que dicen",0
3,once,mariacalixto9322,19/05/2024,XOCHITL   TU NO VAS A HASER LA PRÓXIMA  PRECIDENTA,3
3,once,jaimealvarezdelgado9873,19/05/2024,Felicidades a Julia!! Muy bien la manera de confromtar a ña representante del PRIAN.,1
3,once,user-zd5bi1gk2t,19/05/2024,1:01.3 xochitle,0
3,once,alexisperez6089,19/05/2024,"Claudia Presidenta y Maynes, ambos pueden cambiar a Mexico",2
3,once,espaciodelprogreso7993,19/05/2024,Elena Arcila magnífico.,0
3,once,angy9103,19/05/2024,vamos Doctora Claudia vamos a ganar,4
3,once,enriquesoni116,19/05/2024,Para que cambiar si el poder judicial saca a los maleantes,1
3,once,estelamalpica3015,19/05/2024,"Fatal la cintia , es el mismo corte que Xóchitl, mentiras …",0
3,once,enriquesoni116,19/05/2024,Azul y Alberto ahí les dejo mi aportación a mis nececidades,0
3,once,lorenaventura6141,19/05/2024,Si yo digo presidente tu distes  Maynes presidente  Deja tu respuesta,0
3,once,user-he8tm8hk3d,19/05/2024,No me imagino a la esposa del dr  Simi  como presidenta,0
