num_debate,canal,username,fecha,comentario,num_likes
3,unotv,familiasantillangonzalez2893,19/05/2024,"Denuncie un acto de corrupción en la secretaría de marina armada de mexico, ante la presidencia de la República con pruebas  documentales y no paso nada....  Esto del debate es puro teatro",3
3,unotv,familiasantillangonzalez2893,19/05/2024,"Puro bla bla bla bla, seis años más y vamos a estar en las mismas yo por eso no voy a perder mi tiempo en ir a votar, hay que gane quien sea esto no va a cambiar primero debemos cambiar nosotros en nuestra forma de pensar.... Ningún personaje de estos personajes ni no los que vendrán cambiarán la situación....",9
3,unotv,aldahirvazquez2438,19/05/2024,"Maynez  aquí esta mi voto, ganes o pierdas tu concentraste en hablar y no atacar",9
3,unotv,jorgeesquivel6474,19/05/2024,Arriba Claudia sheimbaum,3
3,unotv,politica9956,19/05/2024,"MI PADRE ES PRIIISTA Y ESTABA CONVOCANDO GENTE PARA IR ALA MARCHA, PAGABAN 200 PESOS POR CABEZA, YO CHOCO MUCHO CON EL PORQUE SOY DE TENDENCIA IZQUIERDISTA Y SOY TESTIGO QUE  ESA MARCHA FUE DE ACARREADOS Y DE FIFIS.",7
3,unotv,markb.p2758,19/05/2024,Xochil se preocupa por Claudia  mientras q Mainez se  la acavo a Xochil,11
3,unotv,javiernoguez5519,19/05/2024,"La neta da mucha guisa (risa) su ege jajaja, ya mejor que no hable que me voy a desvivir de guisa a como habla",3
3,unotv,rocketgalactic,19/05/2024,"La claudia se ve falsa, no responde a nada, no dice nada, tapa todo lo malo.",11
3,unotv,javiernoguez5519,19/05/2024,"Gio no quiego una pgesidenta qué hable así,",6
3,unotv,jessyangeles6783,19/05/2024,Claudia x 100000000,5
3,unotv,marianamarr7780,19/05/2024,"Lo siento por los mexicanos pero van a seguir otra temporada en un pais inseguro , ese asunto no parese interesarle a nadie",8
3,unotv,krystaltorres1656,19/05/2024,Ay Xochitl... 🫠🫠🫠 Hasta me haces reír 🫠,1
3,unotv,kirasaiyayin,19/05/2024,​@mayamendoza352 Te calo verdad pen-deja y escribe bien que no entendí ni madres de asadr o no se... Yo por lo menos le pongo un guion a las groserías para que publique mi comentario pero si se lo quitas ya sabes que va para ti ja,1
3,unotv,maresv,19/05/2024,Hay corrupción el las ayudas.  Hay abuso de gente que no necesita las ayudas y se aprovecha de ellas.  En México siguen muyy verdes con la gestión de datos en todos los sectores.,3
3,unotv,leatherface0770,19/05/2024,Fuera el PRIAND,4
3,unotv,BrunoRodriguez-bd6df,19/05/2024,Con esto sigue siendo claro que Jorge Máynez es la mejor opción,5
3,unotv,dulcealba13,19/05/2024,Maynez la rompió ️️,11
3,unotv,lorelymarquez786,19/05/2024,Con todo respeto Pobre Xochitl no propone........ puras habladas. Es soñadora  En si que propuso?,5
3,unotv,lorelymarquez786,19/05/2024,Que tristesa ver que Xochitl no propone  Es puro bla bla hablando y hablando habladas y habladas,8
3,unotv,lizandroavila6306,19/05/2024,Ni Sele entiende a esa señora,1
3,unotv,rosaurapuente6092,19/05/2024,FUERA LOS MORENA..RCOS,6
3,unotv,evelynronmarin5204,19/05/2024,"Este 2 de junio va a ser historia en México en tener a la primera mujer presente, felicitaciones adelantadas, Dra. Claudia, es usted quien va a ganar.",8
3,unotv,LucasReyes-er3pz,19/05/2024,Mis respetos  para claudia  porque va dar casas para los mas necesitados  y tiene  mi voto,6
3,unotv,franciscadiazrodriguez3541,19/05/2024,Jajaja Claudia ni te pela Xochilt y tu ya no sabes cómo mostrar tu ardor pobre se vale soñar,5
3,unotv,LucasReyes-er3pz,19/05/2024,El señor jorge megusta lo que dijo lo de las casas para los que  no tenemos casa,3
3,unotv,seli894,19/05/2024,"Quien no quiere ganar 10,000 al mes y trabajar menos, estaria superrr, pero la verdad es que siento deberían de poner u observar mejor a las empresas que hay en el pais, porque no respetan muchas veces esos salarios, ni las leyes del trabajo, te dan contrato pero no seguro social, condicionan lo poco extra que te pueden dar, dejan mucho que desear, las personas por necesidad siguen trabajando pero es una falta de respeto, a nuestro tiempo, nuestro esfuerzo, solo las empresas con más renombre un ejemplo las de fast food son las que si o si respetan ese salario pero solo ofrecen eso, y otras que esperan que trabajes mas, ganes lo mismo o menos y es una sobrecarga de trabajo, creo que ahí radica el problema, muchas veces pasar por encima de las leyes que existen",2
3,unotv,franciscadiazrodriguez3541,19/05/2024,Menos serás precidenta Xochilt por sólo estarás ocupada denunciando gente en ves de ocuparte del pueblo.Muy mala está señora si tanto le preocupa el pueblo mexicano ubiera demandado muchos años atrás tantos gentes corruptas. Mejor vallase aser gelatinas,1
3,unotv,marycanales1735,19/05/2024,Maynez te invito un blunt ️ Y asi te relajas mi presidente risueño; de todo lo q te estresan ese par. 🫶️🫶,5
3,unotv,marycanales1735,19/05/2024,No han venido a darme mi canasta de despensa  o mis $3000. Mi credencial ahi ta 🫶🫶🫶️🫶🫶🫶,2
3,unotv,sergiomeza,19/05/2024,"En la politica todos mienten , con echos pero mienten jajaja porquien votar esa es la pregunta hahaha",3
3,unotv,MrIssues1,19/05/2024,yo quería a Ebrard pero maynes esta bien,3
3,unotv,NxacmjJXVsjisf,19/05/2024,"Xpla shushil quiere dejar en quiebra a México, aparte parece como si nos quisiera comprar con sus ""apoyos"" que ni si quiera dará por burra y mentirosa y porque jamás llegará a la presidencia",2
3,unotv,alejandralopez7784,19/05/2024,"Los apoyos sociales son esenciales. Pero, las claves a mejorar son la educación y la mejora de empleos.  Siempre quieren erradicar la pobreza extrema, pero, no solamente es dar despensas o cobijas. El tema es más profundo, es darle la oportunidad de que reciban una mejor educación y asi puedan trabajar.  Sí a una persona le enseñas a pescar y a trabajar, jamás sufrirá de hambre como tal. Hay que enseñar a aprender, no dar todo regalado.  No solamente se deben usar los impuestos de nosotros los trabajadores, sino también de los empresarios y gobernantes, para asi promover programas de mejora a las ciudades. En fin, es un tema sin fin.",2
3,unotv,lilianapalafox4792,19/05/2024,Ya fuera el pan ojala Guanajuato tenga paz y se vaya el pan,0
3,unotv,lilianapalafox4792,19/05/2024,Me cayo mal que en el debate la Xóchitl hizo y deshizo,0
3,unotv,lilianapalafox4792,19/05/2024,Deberian de multar a Xóchitl y a los encargados del debate  por permitir que saque sus carteles eso es falta de respeto sabemos que ganara Claudia,5
3,unotv,JorgeGonzalez-le8gj,19/05/2024,El del salario de 10 mil pesos al mes,2
3,unotv,jazminy6769,19/05/2024,Claudia es un orgullo!,5
3,unotv,elgallito1100,19/05/2024,Y aquí luego luego se ve que los chayoteros apoyan al prian,2
3,unotv,azuluribe3729,19/05/2024,Mi pregunta es si la gelatinera tiene miles de años en un poder porque hasta hoy dice que va por que mexico sea mejor pues no le creo,0
3,unotv,isabellopez7306,19/05/2024,Morena miente!!!,4
3,unotv,elgallito1100,19/05/2024,"Porq yo se que hay dirigentes q obligan ala gente votar por la persona que ellos quieren, pero por favor les pido que no se dejen manipular y piensen lo mejor para los jóvenes del futuro",0
3,unotv,elgallito1100,19/05/2024,"Yo nada más les recuerdo a todos los mexicanos trabajadores y ambulantes de la Ciudad de México y del todo país que no se dejen manipular por sus diregentes, quiero q sepan que no piensen en ustedes piensen en sus hijos sus nietos que vienen en el futuro , creo que nosotros ya hemos pasado y vivido la corrupcion ,ahora es tiempo de pensar el futuro , ya no se dejen comprar por migajas que dan los ricos con tal de tener el poder de hacer y deshacer . Porfavor quiero que lean la historia de Emiliano zapata el porq empezó la revolución mexicana",3
3,unotv,jimenatrinidad8185,19/05/2024,Qui nadie me niega  1.claudia 2.maynez 3y más abajo Xóchitl NADIE ME LO NIEGA,7
3,unotv,carengarciarojas5875,19/05/2024,Claudia,0
3,unotv,elgallito1100,19/05/2024,"Morena mete a una mujer para presidenta y los del prian hacen lo mismo ,!! Ahí se ve que los del prian están desesperados por seguir robando jajaja",3
3,unotv,TeresaValadez-xj1xd,19/05/2024,A quien votan?,0
3,unotv,lloryllori6680,19/05/2024,"sinceramente Jorge me ha convencido más que Claudia, a Claudia le he dado el veneficio de la duda pero aun no me convence. Jorge tienes mi voto.",9
3,unotv,user-zz9xg6vs1z,19/05/2024,Quien en su sano juicio piensa que Xochitl es alguien para gobernarestá bien matada la señora,6
3,unotv,user-ug7sz6eq7b,19/05/2024,Bienvenida nuestra precidenta  claudia  claramente sea nuestra precidenta,2
3,unotv,user-ug7sz6eq7b,19/05/2024,El prian dejo el gobierno todo dañado y acabado y corrupto quiern que en 6 años se corija todo el cochinero que dejo el prian,6
3,unotv,minuethpavon2222,19/05/2024,"El construir más viviendas menos árboles, menos vegetación y más animales sin hogar, porque ese afán de construir y contruir",5
3,unotv,elgallito1100,19/05/2024,Aquí lo único que vi en todo momento es que Xóchitl atacaba a claudia y no propuso nada,13
3,unotv,humbertosolis4990,19/05/2024,Nunca había estado tan ansioso cómo hasta ahora en ir a depositar mi voto y ver nuevamente derrotado al PRIAN viva la 4T.,6
3,unotv,humbertosolis4990,19/05/2024,Es,0
3,unotv,user-rq6ew8uy3i,19/05/2024,Hasta parece... Pero no parece casi lo confirmó llevan ya un diálogo y preparados con sus imágenes las candidatas no tienen diálogo ni propuestas propias escrito todo cualquiera se para enfrente a dar falsas promesas,3
3,unotv,johannaitzelgarciagutierrez,19/05/2024,"Que feo yo soy mujer, pero, no estoy de acuerdo para nada que estas mujeres tan inestables emocionalmente estén en dicho puesto. Y el otro con sonrisa falsa.",10
3,unotv,nayelipaulino5324,19/05/2024,"Claro que Chochitl va a acabar con los pobres, exterminio total",3
3,unotv,glafypadilla8171,19/05/2024,"Yo ni católica soy, Xochilt! Queremos propuestas!",5
3,unotv,cocogarcia4909,19/05/2024,,1
3,unotv,robertoescuen981,19/05/2024,No le agas caso ala vieja fransesa los que se vienen son los que tiene dinero pero como ya no les dan y les dan alos pobre ya no les llegan moches esa es la verdad,3
